aftermarket_value_ratio,Current_Price,USD_MSRP,price_per_piece,Pieces,Minifigures,age_years,Theme_Group,Availability
2.155504234026174,28.0,12.99,0.13673684210526316,95.0,4,10,Licensed,Retail
4.401760704281713,110.0,24.99,0.0995617529880478,251.0,3,10,Licensed,Retail
2.601040416166467,65.0,24.99,0.1011740890688259,247.0,2,10,Licensed,Retail
4.251062765691422,170.0,39.99,0.11264788732394367,355.0,3,10,Licensed,Retail
3.1004200840168035,154.99,49.99,0.09998,500.0,4,10,Licensed,Retail
4.986426632376054,349.0,69.99,0.12278947368421052,570.0,4,10,Licensed,Retail
5.502751375687844,110.0,19.99,0.12263803680981594,163.0,3,10,Licensed,Retail
4.532913228307076,181.2712,39.99,0.0707787610619469,565.0,15,10,Licensed,Retail
5.501375343835958,220.0,39.99,0.10808108108108108,370.0,3,10,Licensed,Retail
3.849114703618168,50.0,12.99,0.12254716981132076,106.0,4,10,Licensed,Retail
5.468822170900693,71.04,12.99,0.12371428571428572,105.0,4,10,Licensed,Retail
5.00200100050025,99.99,19.99,0.07901185770750987,253.0,3,10,Licensed,Retail
1.8339446482160722,55.0,29.99,0.09612179487179487,312.0,5,10,Licensed,Retail
4.560912182436487,228.0,49.99,0.11309954751131222,442.0,9,10,Licensed,Retail
1.50018752344043,120.0,79.99,0.11048342541436464,724.0,5,10,Licensed,Retail
1.8801880188018802,188.0,99.99,0.10671291355389541,937.0,5,10,Licensed,Retail
1.8534926746337317,370.68,199.99,0.11868842729970328,1685.0,1,10,Licensed,LEGO exclusive
2.1058950994554952,189.5095,89.99,0.13593655589123865,662.0,8,10,Licensed,Retail
1.3753438359589896,55.0,39.99,0.13695205479452055,292.0,9,10,Licensed,Retail - limited
1.3251625812906453,26.49,19.99,0.10357512953367874,193.0,2,10,Licensed,Retail
1.2093398349587396,48.3615,39.99,0.09006756756756758,444.0,3,10,Licensed,Retail
1.0715816545220747,75.0,69.99,0.1353771760154739,517.0,4,10,Licensed,Retail
1.5625703212901614,124.99,79.99,0.11156206415620641,717.0,4,10,Licensed,Retail
1.5557284142682521,140.0,89.99,0.11362373737373736,792.0,7,10,Licensed,Retail
0.6181831819318276,74.1758,119.99,0.11939303482587064,1005.0,6,10,Licensed,Retail
1.012800853390226,151.91,149.99,0.11285929270127916,1329.0,7,10,Licensed,Retail
2.3001769366874374,299.0,129.99,0.10689967105263158,1216.0,6,10,Licensed,Retail
2.2506753376688344,44.991,19.99,0.23517647058823526,85.0,0,10,Licensed,{Not specified}
2.2506253126563283,44.99,19.99,0.24378048780487804,82.0,0,10,Licensed,{Not specified}
0.4001600640256103,10.0,24.99,0.30108433734939755,83.0,0,10,Licensed,Retail
1.2506253126563283,25.0,19.99,0.2408433734939759,83.0,0,10,Licensed,Retail
1.5005001667222408,45.0,29.99,0.18743749999999998,160.0,0,10,Licensed,Retail
2.2860817376393254,79.99,34.99,0.1881182795698925,186.0,0,10,Licensed,{Not specified}
4.669112741827885,69.99,14.99,0.09140243902439024,164.0,1,10,Licensed,Retail
4.202801867911941,63.0,14.99,0.13627272727272727,110.0,2,10,Licensed,Retail
3.001000500250125,59.99,19.99,0.156171875,128.0,2,10,Licensed,Retail
5.834944981660554,174.99,29.99,0.09963455149501661,301.0,3,10,Licensed,Retail
3.1503680736147226,157.4869,49.99,0.11439359267734554,437.0,4,10,Licensed,Retail
2.058314257139682,185.2277,89.99,0.10463953488372092,860.0,6,10,Licensed,Retail
3.7685123415610406,56.49,14.99,0.09797385620915033,153.0,1,10,Licensed,Retail
3.801867911941294,56.99,14.99,0.08922619047619047,168.0,1,10,Licensed,Retail
6.00400266844563,90.0,14.99,0.09927152317880795,151.0,1,10,Licensed,Retail
4.334444814938314,129.99,29.99,0.09033132530120482,332.0,3,10,Licensed,Retail
2.500500100020004,125.0,49.99,0.09072595281306715,551.0,4,10,Licensed,Retail
2.5001500150015006,249.99,99.99,0.11311085972850678,884.0,6,10,Licensed,Retail
2.5012506253126565,50.0,19.99,0.11488505747126436,174.0,2,10,Licensed,Retail
1.866768922974325,55.9844,29.99,0.12092741935483871,248.0,2,10,Licensed,Retail
2.400280056011202,119.99,49.99,0.15429012345679013,324.0,3,10,Licensed,Retail
1.357336762394628,95.0,69.99,0.13459615384615384,520.0,3,10,Licensed,Retail
2.3078698361412413,300.0,129.99,0.11244809688581316,1156.0,4,10,Licensed,Retail
3.750937734433608,150.0,39.99,0.10149746192893401,394.0,2,10,Licensed,Retail - limited
2.8514257128564284,57.0,19.99,0.11488505747126436,174.0,3,10,Licensed,Retail
1.309261852370474,65.45,49.99,0.14406340057636888,347.0,6,10,Licensed,Retail
3.515618565797988,597.62,169.99,0.07142436974789916,2380.0,5,9,Model making,LEGO exclusive
1.5701570157015703,157.0,99.99,0.08568123393316195,1167.0,0,9,Model making,LEGO exclusive
1.5800632025281012,395.0,249.99,0.06005044439106414,4163.0,0,9,Model making,LEGO exclusive
2.25022502250225,225.0,99.99,0.13622615803814714,734.0,5,9,Model making,LEGO exclusive
0.831943981327109,24.95,29.99,0.05144082332761578,583.0,0,9,Basic,Retail
4.041570438799076,52.5,12.99,0.1968181818181818,66.0,2,9,Junior,Retail
2.0255627813906956,40.491,19.99,0.12189024390243902,164.0,3,9,Junior,Retail
1.0670223407802601,32.0,29.99,0.17335260115606935,173.0,2,9,Junior,Retail
2.092092092092092,20.9,9.99,0.7684615384615385,13.0,1,9,Pre-school,Retail
1.2539519759879942,25.0665,19.99,0.7139285714285714,28.0,2,9,Pre-school,Retail
1.0413456728364183,20.8165,19.99,0.8691304347826087,23.0,1,9,Pre-school,Retail
1.8219491283223777,63.75,34.99,0.7289583333333334,48.0,3,9,Pre-school,Retail
8.302434144714905,248.99,29.99,0.1414622641509434,212.0,0,9,Model making,Retail - limited
8.336112037345782,250.0,29.99,0.10377162629757784,289.0,0,9,Model making,Retail - limited
1.0001666944490748,60.0,59.99,0.10031772575250836,598.0,0,9,Model making,Retail - limited
1.960392078415683,98.0,49.99,0.06408974358974359,780.0,0,9,Model making,Retail - limited
1.7000700070007002,169.99,99.99,0.09688953488372093,1032.0,0,9,Model making,Retail - limited
2.250562640660165,90.0,39.99,0.1200900900900901,333.0,0,9,Model making,Retail - limited
1.3506753376688345,27.0,19.99,0.09610576923076922,208.0,3,9,Licensed,Retail
1.9169861643607267,115.0,59.99,0.10731663685152057,559.0,3,9,Licensed,Retail
2.20031433061866,154.0,69.99,0.09913597733711048,706.0,4,9,Licensed,Retail
4.001000250062515,160.0,39.99,0.12575471698113208,318.0,3,9,Licensed,Retail
2.127357032457496,233.988,109.99,0.11177845528455284,984.0,4,9,Licensed,Retail
2.3758092904645234,475.1381,199.99,0.12499375,1600.0,9,9,Licensed,LEGO exclusive
2.1172753250464353,148.1881,69.99,0.09101430429128737,769.0,0,9,Miscellaneous,Retail - limited
1.7433488914819135,104.5835,59.99,0.10848101265822785,553.0,5,9,Miscellaneous,Retail - limited
2.4048096192384767,12.0,4.99,0.07676923076923077,65.0,0,9,Model making,Retail
2.0010010010010006,19.99,9.99,0.0999,100.0,0,9,Model making,Retail
4.616616616616616,46.12,9.99,0.08056451612903226,124.0,0,9,Model making,Retail
2.000667111407605,29.99,14.99,0.07037558685446009,213.0,0,9,Model making,Retail
1.2501250625312657,24.99,19.99,0.09004504504504504,222.0,0,9,Model making,Retail
1.307128564282141,26.1295,19.99,0.08691304347826086,230.0,0,9,Model making,Retail
2.000666888962988,60.0,29.99,0.0814945652173913,368.0,1,9,Model making,Retail
1.1667222407469158,34.99,29.99,0.09199386503067485,326.0,0,9,Model making,Retail
1.56289072268067,62.5,39.99,0.08563169164882227,467.0,2,9,Model making,Retail
1.5835972662110351,95.0,59.99,0.11361742424242424,528.0,2,9,Model making,Retail
1.0715816545220747,75.0,69.99,0.08837121212121211,792.0,2,9,Model making,Retail
1.5718776793369533,55.0,34.99,0.09041343669250647,387.0,2,9,Model making,Retail
0.7751937984496123,31.0,39.99,0.07460820895522388,536.0,16,9,Miscellaneous,LEGO exclusive
3.0020020020020017,29.99,9.99,0.11224719101123595,89.0,2,9,Miscellaneous,LEGO exclusive
2.3013013013013013,22.99,9.99,0.0666,150.0,0,9,Miscellaneous,LEGO exclusive
0.960960960960961,9.6,9.99,0.09,111.0,0,9,Miscellaneous,LEGO exclusive
1.8347245409015025,10.99,5.99,0.039933333333333335,150.0,0,9,Miscellaneous,LEGO exclusive
1.667779632721202,9.99,5.99,0.03674846625766871,163.0,0,9,Miscellaneous,LEGO exclusive
1.5015015015015014,15.0,9.99,0.041974789915966385,238.0,0,9,Miscellaneous,LEGO exclusive
1.0,9.99,9.99,0.0644516129032258,155.0,0,9,Miscellaneous,LEGO exclusive
1.2002002002002001,11.99,9.99,0.08466101694915254,118.0,0,9,Model making,LEGO exclusive
1.4834917458729366,29.655,19.99,0.13786206896551723,145.0,1,9,Licensed,Retail
1.500166722240747,44.99,29.99,0.17235632183908045,174.0,2,9,Licensed,Retail
1.4774514902980596,73.8578,49.99,0.13366310160427808,374.0,6,9,Licensed,Retail
0.9334889148191365,56.0,59.99,0.1257651991614256,477.0,6,9,Licensed,Retail
3.0033388981636056,17.99,5.99,0.08557142857142858,70.0,0,9,Licensed,Retail
1.8018018018018018,18.0,9.99,0.09165137614678899,109.0,1,9,Modern day,Retail
3.003003003003003,30.0,9.99,0.0925,108.0,1,9,Modern day,Retail
1.6672224074691564,50.0,29.99,0.095814696485623,313.0,2,9,Modern day,Retail
1.4001450362590646,55.9918,39.99,0.09130136986301371,438.0,2,9,Modern day,Retail
1.5005005005005005,14.99,9.99,0.08763157894736842,114.0,1,9,Modern day,Retail
1.4376797099637455,115.0,79.99,0.11017906336088154,726.0,3,9,Modern day,Retail
1.2002002002002001,11.99,9.99,0.12974025974025974,77.0,1,9,Modern day,Retail
2.225556389097274,89.0,39.99,0.10808108108108108,370.0,2,9,Modern day,Retail
2.0836806134355723,125.0,59.99,0.1043304347826087,575.0,2,9,Modern day,Retail
0.5603735823882589,8.4,14.99,0.08614942528735632,174.0,1,9,Modern day,Retail
1.2506253126563283,25.0,19.99,0.1025128205128205,195.0,1,9,Modern day,Retail
0.7838779593197733,23.5085,29.99,0.12341563786008229,243.0,2,9,Modern day,Retail
1.1996199619961998,119.95,99.99,0.08895907473309608,1124.0,4,9,Modern day,Retail
1.0670223407802601,32.0,29.99,0.13756880733944954,218.0,2,9,Modern day,Retail
1.375171896487061,110.0,79.99,0.10334625322997415,774.0,3,9,Modern day,Retail - limited
3.5007001400280053,175.0,49.99,0.0837353433835846,597.0,2,9,Modern day,Retail
1.4004004004004005,13.99,9.99,0.10193877551020408,98.0,0,9,Licensed,Retail
1.500750375187594,30.0,19.99,0.10747311827956989,186.0,0,9,Licensed,Retail
2.9029029029029028,29.0,9.99,0.124875,80.0,1,9,Action/Adventure,Retail
4.00200100050025,80.0,19.99,0.09429245283018867,212.0,1,9,Action/Adventure,Retail
3.751375687843922,74.99,19.99,0.08691304347826086,230.0,1,9,Action/Adventure,Retail
3.1677225741913975,95.0,29.99,0.08743440233236151,343.0,2,9,Action/Adventure,Retail
1.8488147036759188,73.9341,39.99,0.09068027210884354,441.0,2,9,Action/Adventure,Retail
3.333888981496916,200.0,59.99,0.08681620839363242,691.0,2,9,Action/Adventure,Retail
2.333777925975325,69.99,29.99,0.10985347985347985,273.0,2,9,Action/Adventure,Retail
3.980796159231846,199.0,49.99,0.08545299145299146,585.0,2,9,Action/Adventure,Retail
1.7101710171017102,171.0,99.99,0.0986094674556213,1014.0,3,9,Action/Adventure,Retail
2.4048096192384767,12.0,4.99,0.07920634920634921,63.0,0,9,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07231884057971015,69.0,0,9,Miscellaneous,Retail
1.9378757515030058,9.67,4.99,0.08048387096774194,62.0,0,9,Miscellaneous,Retail
2.004008016032064,10.0,4.99,0.07920634920634921,63.0,0,9,Miscellaneous,Retail
2.19438877755511,10.95,4.99,0.07796875,64.0,0,9,Miscellaneous,Retail
1.4288577154308617,7.13,4.99,0.07128571428571429,70.0,0,9,Miscellaneous,Retail
2.8056112224448895,14.0,4.99,0.08754385964912281,57.0,0,9,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.09240740740740741,54.0,0,9,Miscellaneous,Retail
3.004008016032064,14.99,4.99,0.0744776119402985,67.0,0,9,Miscellaneous,Retail
3.6072144288577155,18.0,4.99,0.07128571428571429,70.0,0,9,Miscellaneous,Retail
5.01002004008016,25.0,4.99,0.07128571428571429,70.0,0,9,Miscellaneous,Retail
2.8056112224448895,14.0,4.99,0.09072727272727273,55.0,0,9,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07560606060606061,66.0,0,9,Miscellaneous,Retail
4.008016032064128,20.0,4.99,0.08048387096774194,62.0,0,9,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07920634920634921,63.0,0,9,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07338235294117647,68.0,0,9,Miscellaneous,Retail
3.6072144288577155,18.0,4.99,0.0744776119402985,67.0,0,9,Miscellaneous,Retail
2.9751903807615228,14.8462,4.99,0.08048387096774194,62.0,0,9,Miscellaneous,Retail
3.2064128256513023,16.0,4.99,0.08180327868852459,61.0,0,9,Miscellaneous,Retail
2.570380761523046,12.8262,4.99,0.07560606060606061,66.0,0,9,Miscellaneous,Retail
0.6987975951903808,3.487,4.99,0.07796875,64.0,0,9,Miscellaneous,Retail
4.008016032064128,20.0,4.99,0.07796875,64.0,0,9,Miscellaneous,Retail
5.01002004008016,25.0,4.99,0.06835616438356165,73.0,0,9,Miscellaneous,Retail
4.008016032064128,20.0,4.99,0.08048387096774194,62.0,0,9,Miscellaneous,Retail
4.008016032064128,20.0,4.99,0.07920634920634921,63.0,0,9,Miscellaneous,Retail
1.0,12.99,12.99,0.11495575221238938,113.0,0,9,Technical,Retail
0.9004502251125563,18.0,19.99,0.11105555555555555,180.0,0,9,Technical,Retail
1.500750375187594,30.0,19.99,0.11758823529411763,170.0,0,9,Technical,Retail
1.8339446482160722,55.0,29.99,0.08692753623188405,345.0,0,9,Technical,Retail
1.1860452090418083,59.2904,49.99,0.10502100840336134,476.0,0,9,Technical,Retail
1.125015626953369,89.99,79.99,0.12363214837712519,647.0,0,9,Technical,Retail
1.5676705478962782,219.4582,139.99,0.13434740882917467,1042.0,0,9,Technical,Retail
1.3228946052558475,238.1078,179.99,0.0910419828022256,1977.0,0,9,Technical,Retail
1.3182217222043644,369.0889,279.99,0.07126240773733775,3929.0,0,9,Technical,Retail
2.833427780926031,850.0,299.99,0.11094304733727811,2704.0,0,9,Technical,Retail - limited
1.1113580795732385,250.0,224.95,0.8033928571428571,280.0,0,9,Educational,Educational
2.3404682274247492,34.99,14.95,14.95,1.0,0,9,Educational,Educational
1.001001001001001,10.0,9.99,0.12333333333333334,81.0,4,9,Modern day,Retail
2.3609443777511006,59.0,24.99,0.15917197452229298,157.0,2,9,Modern day,Retail
2.1002200440088017,104.99,49.99,0.13733516483516484,364.0,4,9,Modern day,Retail
0.9754783864873875,87.7833,89.99,0.1343134328358209,670.0,6,9,Modern day,Retail
2.187952795279528,218.7734,99.99,0.1440778097982709,694.0,6,9,Modern day,Retail
1.1430615164520743,7.99,6.99,0.10921875,64.0,1,9,Modern day,Retail
1.5406162464985995,38.5,24.99,0.11677570093457944,214.0,2,9,Modern day,Retail
0.7501875468867216,30.0,39.99,0.15560311284046693,257.0,3,9,Modern day,Retail
1.2501562695336919,100.0,79.99,0.1941504854368932,412.0,5,9,Modern day,Retail
0.8000800080008001,80.0,99.99,0.10880304678998912,919.0,6,9,Modern day,Retail
1.1015253813453363,44.05,39.99,0.10866847826086957,368.0,3,9,Modern day,Retail
1.5003000600120024,75.0,49.99,0.13295212765957448,376.0,3,9,Modern day,Retail - limited
1.7007007007007005,16.99,9.99,0.09605769230769232,104.0,1,9,Modern day,Retail
0.5455455455455456,5.45,9.99,0.1051578947368421,95.0,1,9,Modern day,Retail
1.2006003001500751,24.0,19.99,0.11357954545454545,176.0,2,9,Modern day,Retail
1.8009004502251127,36.0,19.99,0.10923497267759562,183.0,3,9,Modern day,Retail
1.4507253626813408,29.0,19.99,0.07995999999999999,250.0,2,9,Modern day,Retail
3.166583291645823,63.3,19.99,0.08060483870967741,248.0,2,9,Modern day,Retail
1.2504168056018674,37.5,29.99,0.09963455149501661,301.0,2,9,Modern day,Retail
1.2012012012012012,12.0,9.99,0.12036144578313253,83.0,4,9,Modern day,Retail
1.0004001600640258,25.0,24.99,0.14279999999999998,175.0,2,9,Modern day,Retail
0.800200050012503,32.0,39.99,0.12342592592592594,324.0,3,9,Modern day,Retail
0.8896479295859172,44.4735,49.99,0.1514848484848485,330.0,3,9,Modern day,Retail
1.3334444537044754,160.0,119.99,0.14561893203883494,824.0,6,9,Modern day,Retail
1.546571104740316,231.9702,149.99,0.11745497259201254,1277.0,8,9,Modern day,Retail - limited
2.139613733905579,14.9559,6.99,0.14872340425531916,47.0,2,9,Modern day,Retail
1.3513513513513513,13.5,9.99,0.10858695652173914,92.0,4,9,Modern day,Retail
1.0004001600640258,25.0,24.99,0.13581521739130434,184.0,2,9,Modern day,Retail
1.7932186437287456,89.643,49.99,0.24995,200.0,4,9,Modern day,Retail
2.7779753305922883,249.99,89.99,0.11935013262599468,754.0,8,9,Modern day,Retail
0.9973957985995332,29.9119,29.99,0.12290983606557376,244.0,3,9,Modern day,Retail - limited
1.1392899211023446,102.5247,89.99,0.1747378640776699,515.0,4,9,Modern day,Retail
1.1473824608202734,34.41,29.99,0.10341379310344827,290.0,7,9,Modern day,Retail
1.2503125781445361,50.0,39.99,0.25471337579617837,157.0,15,9,Modern day,Retail - limited
0.8008008008008007,8.0,9.99,0.13144736842105265,76.0,2,9,Action/Adventure,Retail
0.7488388388388388,7.4809,9.99,0.10741935483870968,93.0,2,9,Action/Adventure,Retail
1.7503751875937972,34.99,19.99,0.08434599156118143,237.0,3,9,Action/Adventure,Retail
1.4507253626813408,29.0,19.99,0.10689839572192512,187.0,2,9,Action/Adventure,Retail
1.333777925975325,40.0,29.99,0.09550955414012738,314.0,2,9,Action/Adventure,Retail
1.125187531255209,67.5,59.99,0.09117021276595745,658.0,2,9,Action/Adventure,Retail
2.075910591059106,207.5703,99.99,0.08771052631578947,1140.0,7,9,Action/Adventure,Retail
1.0835935935935936,10.8251,9.99,0.1051578947368421,95.0,2,9,Action/Adventure,Retail
1.2004001333777927,36.0,29.99,0.09963455149501661,301.0,3,9,Action/Adventure,Retail
1.5001500300060013,74.9925,49.99,0.09687984496124032,516.0,3,9,Action/Adventure,Retail
1.2805122048819528,32.0,24.99,0.08677083333333332,288.0,3,9,Action/Adventure,Retail - limited
1.8007202881152462,45.0,24.99,0.09877470355731224,253.0,2,9,Action/Adventure,Retail - limited
1.450112528132033,57.99,39.99,0.07545283018867925,530.0,4,9,Action/Adventure,Retail - limited
2.9339779926642215,87.99,29.99,0.07997333333333333,375.0,3,9,Action/Adventure,Retail - limited
1.7969969969969972,17.952,9.99,0.09891089108910892,101.0,1,9,Action/Adventure,Retail
0.960960960960961,9.6,9.99,0.1332,75.0,1,9,Action/Adventure,Retail
1.3788788788788788,13.775,9.99,0.15369230769230768,65.0,1,9,Action/Adventure,Retail
0.8008008008008007,8.0,9.99,0.14478260869565218,69.0,1,9,Action/Adventure,Retail
1.996996996996997,19.95,9.99,0.14478260869565218,69.0,1,9,Action/Adventure,Retail
1.5015015015015014,15.0,9.99,0.1332,75.0,1,9,Action/Adventure,Retail
0.9641841841841841,9.6322,9.99,0.15609375,64.0,1,9,Action/Adventure,Retail
2.1846846846846844,21.825,9.99,0.1491044776119403,67.0,1,9,Action/Adventure,Retail
2.500833611203735,75.0,29.99,0.08769005847953217,342.0,3,9,Action/Adventure,Retail - limited
1.6129032258064515,64.5,39.99,0.09849753694581281,406.0,4,9,Action/Adventure,Retail
2.4012006003001503,48.0,19.99,0.09657004830917873,207.0,5,9,Action/Adventure,Retail
0.6751687921980495,27.0,39.99,0.09109339407744875,439.0,4,9,Action/Adventure,Retail
1.5201040208041607,75.99,49.99,0.08816578483245151,567.0,5,9,Action/Adventure,Retail
2.8432633233319047,199.0,69.99,0.09125162972620599,767.0,8,9,Action/Adventure,Retail
2.2022022022022023,22.0,9.99,0.10193877551020408,98.0,2,9,Action/Adventure,Retail
1.718359179589795,34.35,19.99,0.08653679653679654,231.0,3,9,Action/Adventure,Retail
2.5012506253126565,50.0,19.99,0.0904524886877828,221.0,2,9,Action/Adventure,Retail
2.8367289096365456,85.0735,29.99,0.08568571428571428,350.0,2,9,Action/Adventure,Retail
3.334444814938313,100.0,29.99,0.10200680272108843,294.0,3,9,Action/Adventure,Retail
2.8128516064508067,225.0,79.99,0.10608753315649867,754.0,6,9,Action/Adventure,Retail
1.2285779593702677,429.99,349.99,0.08578186274509804,4080.0,7,9,Licensed,LEGO exclusive
0.6668889629876625,20.0,29.99,0.2607826086956522,115.0,1,9,Miscellaneous,Retail
0.9194077631052421,22.976,24.99,0.2716304347826087,92.0,2,9,Miscellaneous,{Not specified}
2.191460973982655,32.85,14.99,0.2172463768115942,69.0,1,9,Miscellaneous,Retail
2.99866577718479,44.95,14.99,0.2306153846153846,65.0,1,9,Miscellaneous,Retail
0.933955970647098,14.0,14.99,0.258448275862069,58.0,1,9,Miscellaneous,Retail
2.4009603841536618,60.0,24.99,0.2603125,96.0,1,9,Miscellaneous,Retail
0.800533689126084,12.0,14.99,0.3122916666666667,48.0,1,9,Miscellaneous,Retail
0.9963642428285523,14.9355,14.99,0.3486046511627907,43.0,1,9,Miscellaneous,Retail
1.6673115410273514,24.993,14.99,0.37475,40.0,1,9,Miscellaneous,Retail
3.6680567139282734,43.98,11.99,0.21410714285714286,56.0,1,9,Miscellaneous,Retail
1.042535446205171,12.5,11.99,0.23057692307692307,52.0,1,9,Miscellaneous,Retail
1.6680567139282736,20.0,11.99,0.36333333333333334,33.0,1,9,Miscellaneous,Retail
0.399879975995199,19.99,49.99,0.19301158301158303,259.0,1,9,Miscellaneous,Retail
2.1633877959319774,64.88,29.99,0.2969306930693069,101.0,1,9,Miscellaneous,Retail
1.5900100033344449,47.6844,29.99,0.29401960784313724,102.0,1,9,Miscellaneous,Retail
2.1608643457382954,54.0,24.99,0.2603125,96.0,2,9,Miscellaneous,Retail
1.2404961984793919,31.0,24.99,0.21,119.0,2,9,Miscellaneous,Retail
0.3991330443481161,11.97,29.99,0.39460526315789474,76.0,1,9,Miscellaneous,Retail
1.901584653878232,22.8,11.99,0.16424657534246576,73.0,1,9,Miscellaneous,Retail
0.48009601920384076,24.0,49.99,0.19153256704980845,261.0,1,9,Miscellaneous,Retail
1.6002400960384155,39.99,24.99,0.26585106382978724,94.0,2,9,Miscellaneous,Retail
0.6672226855713094,8.0,11.99,0.23509803921568628,51.0,1,9,Miscellaneous,Retail
3.335279399499583,39.99,11.99,0.2854761904761905,42.0,1,9,Miscellaneous,Retail
3.6498098098098093,36.4616,9.99,0.124875,80.0,0,9,Constraction,Retail
6.00400266844563,90.0,14.99,0.17229885057471264,87.0,0,9,Constraction,Retail
1.900950475237619,38.0,19.99,0.13979020979020979,143.0,0,9,Constraction,Retail
11.029826551034022,165.3371,14.99,0.15946808510638297,94.0,0,9,Constraction,Retail
4.336224149432955,65.0,14.99,0.1375229357798165,109.0,0,9,Constraction,Retail
6.001000667111407,89.955,14.99,0.1469607843137255,102.0,0,9,Constraction,Retail
2.4000960038401535,600.0,249.99,0.11659981343283582,2144.0,15,9,Licensed,LEGO exclusive
0.5002501250625313,10.0,19.99,0.23797619047619045,84.0,0,9,Licensed,Retail
1.4191695847923962,28.3692,19.99,0.2467901234567901,81.0,0,9,Licensed,Retail
0.4481792717086835,11.2,24.99,0.245,102.0,0,9,Licensed,Retail
0.5602240896358543,14.0,24.99,0.255,98.0,0,9,Licensed,Retail
1.400560224089636,35.0,24.99,0.2905813953488372,86.0,0,9,Licensed,Retail
1.6002400960384155,39.99,24.99,0.3047560975609756,82.0,0,9,Licensed,Retail
0.3997599039615847,9.99,24.99,0.24028846153846153,104.0,0,9,Licensed,Retail
1.400560224089636,35.0,24.99,0.14786982248520708,169.0,0,9,Licensed,Retail
1.0004001600640258,25.0,24.99,0.23575471698113207,106.0,0,9,Licensed,Retail
1.6006006006006006,15.99,9.99,0.11482758620689655,87.0,1,9,Licensed,Retail
1.0,9.99,9.99,0.10978021978021978,91.0,1,9,Licensed,Retail
6.906906906906907,69.0,9.99,0.09605769230769232,104.0,1,9,Licensed,Retail
2.201201201201201,21.99,9.99,0.10741935483870968,93.0,1,9,Licensed,Retail
2.4014014014014013,23.99,9.99,0.11892857142857143,84.0,1,9,Licensed,Retail
1.6047947947947947,16.0319,9.99,0.13144736842105265,76.0,1,9,Licensed,Retail
1.539645881447267,20.0,12.99,0.11598214285714285,112.0,4,9,Licensed,Retail
1.3856812933025404,18.0,12.99,0.14761363636363636,88.0,4,9,Licensed,Retail
3.233256351039261,42.0,12.99,0.12861386138613862,101.0,4,9,Licensed,Retail
3.849114703618168,50.0,12.99,0.1191743119266055,109.0,4,9,Licensed,Retail
5.002000800320128,125.0,24.99,0.11623255813953488,215.0,2,9,Licensed,Retail
1.2825130052020808,32.05,24.99,0.12685279187817258,197.0,4,9,Licensed,Retail
1.870748299319728,46.75,24.99,0.10818181818181817,231.0,3,9,Licensed,Retail
3.4013605442176873,85.0,24.99,0.10725321888412016,233.0,4,9,Licensed,Retail
0.5834305717619603,35.0,59.99,0.1466748166259169,409.0,5,9,Licensed,Retail
0.971567366766681,68.0,69.99,0.10834365325077398,646.0,4,9,Licensed,Retail
3.501750875437719,70.0,19.99,0.08542735042735042,234.0,3,9,Licensed,Retail
4.001333777925976,120.0,29.99,0.09674193548387096,310.0,5,9,Licensed,Retail
1.6672224074691564,50.0,29.99,0.08261707988980715,363.0,2,9,Licensed,Retail
1.1002750687671918,44.0,39.99,0.14180851063829789,282.0,11,9,Licensed,Retail
1.400280056011202,70.0,49.99,0.08958781362007169,558.0,4,9,Licensed,Retail
0.5999333222203701,35.99,59.99,0.11318867924528302,530.0,4,9,Licensed,Retail
0.999866662222074,299.95,299.99,0.074960019990005,4002.0,9,8,Model making,LEGO exclusive
1.0945998540501094,404.991,369.99,0.06246665541110924,5923.0,0,8,Model making,LEGO exclusive
2.200110005500275,440.0,199.99,0.07490262172284645,2670.0,7,8,Model making,LEGO exclusive
0.8678548467747695,121.491,139.99,0.08303084223013049,1686.0,0,8,Model making,LEGO exclusive
2.5455606950868863,203.6194,79.99,0.08868070953436806,902.0,5,8,Model making,LEGO exclusive
0.8116232464929859,4.05,4.99,0.06397435897435898,78.0,0,8,Basic,Retail
1.2024048096192383,6.0,4.99,0.09072727272727273,55.0,0,8,Basic,Retail
2.004008016032064,10.0,4.99,0.07560606060606061,66.0,0,8,Basic,Retail
1.6032064128256511,8.0,4.99,0.08316666666666667,60.0,0,8,Basic,Retail
2.0010010010010006,19.99,9.99,0.1332,75.0,2,8,Junior,Retail
3.6036036036036037,36.0,9.99,0.16112903225806452,62.0,1,8,Junior,Retail
1.5725241747249084,47.16,29.99,0.17137142857142856,175.0,3,8,Junior,Retail
1.6430852340936375,41.0607,24.99,0.26585106382978724,94.0,2,8,Junior,Retail
1.133422281521014,16.99,14.99,0.23793650793650795,63.0,2,8,Junior,Retail
1.867911941294196,28.0,14.99,0.2237313432835821,67.0,1,8,Junior,Retail
1.6483241620810407,32.95,19.99,0.21042105263157893,95.0,2,8,Junior,Retail
2.558039019509755,51.1352,19.99,0.17232758620689653,116.0,3,8,Junior,Retail
1.5147184909974278,53.0,34.99,0.18319371727748693,191.0,4,8,Junior,Retail
1.6003200640128026,80.0,49.99,0.18793233082706767,266.0,5,8,Junior,Retail
